	Brain_1.CEL	Brain_2.CEL	Fetal_brain_1.CEL	Fetal_brain_2.CEL	Fetal_liver_1.CEL	Fetal_liver_2.CEL	Liver_1.CEL	Liver_2.CEL
41377_f_at	199.389844675034	207.098081408505	207.720281503533	206.397544823101	313.745955155476	375.262560669441	2562.66536570148	3217.3480727709
41378_at	285.467365051257	296.885802793754	266.628982755205	273.735237863018	296.866167009291	290.939890965136	315.691508765218	290.281192832124
41379_at	389.833165910359	349.210226676451	534.663873667513	560.108892314854	383.363564044135	392.694424174757	366.91359218958	368.034583674967
41380_at	937.986181699345	954.793831448908	1001.17407638504	1000.50003165116	1096.99545879532	1081.19303742387	1095.33722803126	1079.26882134673
41381_at	425.357189387998	402.267046730182	883.728388002897	988.075044475843	282.557952149023	291.263794848634	287.957507447402	293.94046707406
41382_at	1580.8067252943	1650.42582749842	1804.63835270596	1895.21424143864	1675.01274639915	1677.11093551314	1765.65256501158	1743.06118765634
41383_at	2429.0403847083	2610.86080280265	2855.8051371608	2491.96742607696	3308.59377826955	3345.32011570106	2612.97716221588	2723.51229723771
41384_at	386.648403390565	378.559124921202	422.333591107489	435.733767816902	440.220019211365	503.158465050778	490.483436764464	597.040782566967
41385_at	1594.91328643619	1272.83766177678	1047.25348016761	1065.71872326681	372.89241090109	362.239127168457	339.972120266563	321.865721239183
41386_i_at	908.969354862717	920.003602997949	1685.05082470824	1776.23667540627	1153.29770250578	1048.29607589599	1039.68016973583	1183.44365008401
41387_r_at	633.459753632182	673.356316338531	735.952970314571	767.699819121917	641.550751257606	610.676145726841	683.498517935935	641.137069698005
41388_at	562.028069889303	495.893388203108	1438.34443050014	1635.80462682436	325.237560817542	350.754082421507	368.444557392675	334.219735311439
41389_s_at	700.970313304489	721.294466949613	701.881341819781	705.257117164705	709.73112677747	720.679014130485	691.488736039494	673.66436716008
41390_at	704.333922854639	720.318038945914	806.531537558258	802.943796957715	1007.55111036068	979.823260202835	882.443285648571	1083.716394347
41391_at	684.202131789582	613.052161178245	720.533000418455	777.998767171975	682.98683681283	717.918157802965	932.954143993742	833.199297999832
41392_at	584.391967188329	640.20880749188	611.533030422315	596.427319211752	666.039155516456	653.896604453688	809.58476680747	736.454576100392
41393_at	361.785662107908	390.779766496878	473.060062671659	552.649902471305	369.28650682194	404.032110665525	439.471270664012	421.596675280535
41394_at	674.950208340234	682.764951325019	733.398151046102	631.925053026178	746.396733145472	644.723563640998	662.111611478798	715.136433641001
41395_at	3179.20350213985	3968.30176580283	2478.97290696074	2392.35105974496	1433.8661028559	1431.38482632587	1389.91460228307	1502.38704875111
41396_at	1572.60282900963	1941.24428976183	1846.92808191028	1979.13009448039	980.473803630978	822.681814048079	1007.27115759363	928.654823396946
41397_at	860.278260641074	806.824544745223	906.152420115538	961.860364993814	861.105143099679	833.223576646393	820.29422129443	883.545989839115
41398_at	389.960100426058	363.787458073506	550.882353015475	595.099013350423	382.574940483997	411.688485754725	402.293422336913	447.672736565807
41399_at	613.517945644245	761.684384955977	610.62949021784	607.766787132647	724.520660628022	763.233885729693	879.397680037818	766.300135482962
414_at	826.120791511334	746.564079910452	697.03351548042	634.839083071911	828.852727081568	753.872493907209	852.281916389969	907.728893981142
41400_at	1010.91684014029	919.145694289095	1111.72943450163	932.77813991425	1872.27860867271	1827.75201616396	1139.97071733306	1219.55403795307
41401_at	603.915182249076	543.018137234881	1663.50652682674	1882.82366404472	555.838313062815	602.71794299237	691.10307466369	642.663175052282
41402_at	414.028293420088	535.598260572837	391.280550367696	386.466479227402	396.974842025122	373.607845177266	421.721200743468	400.92648470581
41403_at	805.70874962408	685.471832268186	959.304876597765	1040.44103235193	809.152458183321	865.523235343056	726.340097439839	615.967771353524
41404_at	2330.65520827784	2443.42284301588	2317.31436816596	2092.19802212491	1967.28984586417	1921.15599375563	2077.62895033655	2393.72314692629
41405_at	356.238804185127	303.731923405335	308.40088564521	284.405988334233	332.251409212468	294.487344123076	328.179931872729	355.256096712932
41406_at	2105.43782050697	2634.31762091843	3035.82007544004	3130.32619569577	2051.82961062824	2171.54431167071	2086.62886314672	2106.69946085217
41407_at	1635.91240334185	1485.14492171971	1123.79138627418	1112.00896373075	1144.94433740115	1225.64293645302	1439.52479734529	1287.17181552404
41408_at	502.166623447805	474.686717788404	518.505232503441	568.465338660456	507.560624896136	505.672350277247	462.430413040166	506.391528241681
41409_at	1020.10228685859	1051.43700526598	1294.71168828157	1120.63375932549	1098.04516852617	1080.77816010067	1038.9389584259	1200.11267812183
41410_at	335.218693704952	329.360527209165	322.218857344205	316.047940625509	365.198340351677	356.583125470085	381.61505164632	402.582756246181
41411_at	483.807869455904	461.887899094129	369.588134138775	381.163784278959	388.448101964641	399.533527034125	424.976978694027	375.79859521543
41412_at	992.010474416307	982.512992377281	910.643832183015	899.713771390089	777.403974446552	712.445249187456	878.421847307176	888.432386305287
41413_at	1819.82752261529	2492.26170567245	1523.56417269106	1457.09271967409	1728.26904050852	1758.7873284803	2166.59981768934	2066.10060841104
41414_at	1225.20421789994	1331.30874358956	1220.47299878959	1199.27771883477	1625.69204528218	1612.94918629925	1433.698441056	1508.62831885107
41415_at	1428.83113334178	1021.1023068232	1246.99815042808	991.784419872658	1447.01067448524	1186.07725529538	1235.77840824853	1246.05114781602
41416_at	432.002535537173	453.832964275642	415.709012027313	405.898286178272	5318.59706573494	6373.1667448228	1643.01412887286	1467.45303537051
41417_at	860.699915032507	865.11914147335	607.061207027734	619.494044257097	650.355369888292	777.098865324621	720.978993038737	753.684305760704
41418_at	2034.69659908445	2562.80779705814	2487.30934836056	2582.03030122464	1006.55208346979	988.303686373437	983.700480097916	984.320578201154
41419_at	343.72312281661	329.930653600385	464.969589696444	535.419093197076	254.39603375358	258.726828476809	259.941937362981	282.278812140515
41420_at	488.820716189587	475.146373942918	444.566197109785	444.850601306568	532.261751900053	510.237901443936	570.233814494316	555.178386503321
41421_at	1459.78116304411	2240.50078394562	835.611112510073	867.725076374041	528.827641606708	565.708509412465	607.267267755864	562.343029423779
41422_at	471.852887608385	453.506226814546	513.307185764702	434.667813526336	1237.81910089394	1313.88040345465	3203.22778655485	2819.89824824251
41423_at	5336.00910555703	5727.78521708009	3027.58462524816	3019.81754908097	1580.05728780873	1605.07158963379	1815.20657574902	1650.08489527005
41424_at	523.592005621019	485.425038481446	456.084034048101	409.48882770482	1831.35767024839	2090.92339426505	4135.43948236601	4076.01494087373
41425_at	288.937692477241	323.009480239171	296.282551281821	305.79553665135	307.84904037649	331.952047373547	340.474176103562	334.914790800634
41426_at	784.047322666496	792.609067040807	826.854721742069	761.183915574755	758.12719788503	665.713515918209	678.081450769008	669.527617515581
41427_at	626.654469549966	554.811501434318	497.157874947086	471.722406595556	658.866680214648	542.702028660516	668.938744838106	609.874771486725
41428_at	1040.51100336569	1023.86234536514	1240.51503676236	1125.40380473805	998.658007086485	1047.98616532067	936.568659857381	1124.3579316881
41429_at	1038.39535244929	634.476287681842	953.992368318999	715.239330870636	1088.49148771852	896.345389362468	710.812570925207	751.302321435227
41430_at	1280.98524967359	1198.3833718013	960.57905251161	953.740652917575	515.349849213741	496.318797121237	450.220529344513	2921.78916134876
41431_at	313.673488012537	305.769336773591	526.984368711034	577.434224081254	250.013669700848	243.818623826469	254.688053981808	254.4151324273
41432_at	414.906276877519	435.174391219156	587.543419769411	617.774209499623	356.659657051848	382.411094575181	392.906550303465	391.252579384785
41433_at	506.756396882356	476.290738799441	625.460077018855	614.593708816477	753.307808928675	841.131681775959	677.719296343301	728.642600454388
41434_at	509.555339971165	494.095745398883	611.909510657838	605.444658008292	320.058949165506	319.363227335227	310.244811995163	334.45932449067
41435_at	1560.42218367764	1930.38728241141	1211.08747434162	1293.98926627174	849.084110821331	777.164785884606	966.816126331669	938.108393833777
41436_at	420.884439894865	414.310122139188	915.849205113874	1074.30376771677	272.487672367851	295.463503997152	278.137890799444	296.982950184875
41437_at	307.505801439536	323.003445477205	305.34629836519	320.152726892343	319.075776346488	311.063926623329	307.286490288232	305.669426756004
41438_at	653.965086591128	479.270618834653	1182.26528718415	1385.57531750755	385.317575569476	408.158166207522	370.196131808465	334.475650868375
41439_at	352.915091424681	355.798041542184	505.234012610247	539.969555746471	547.959253956883	601.435113818301	469.058560675791	406.542254625937
41440_at	2037.97209791524	1683.12023095207	1967.05664555233	1693.99270229437	2894.81070897494	2365.97484990841	3488.08227180548	3026.88009542515
41441_at	1032.47116145334	954.268380744197	982.060664156363	923.919018614884	950.808903199666	857.835751122383	870.300880580598	976.235754976961
41442_at	1148.22561617986	1342.99390133747	1707.07353090007	1706.05444046203	2393.83448062969	2677.26412971803	1742.87929062588	2244.5333403207
41443_at	718.229749969682	845.879661258801	948.868120544695	759.437422314542	926.67390397532	831.941993935263	1252.70175482266	1208.19422190153
41444_at	511.399990427488	441.770431828659	487.162972967032	468.220115555439	584.890430598716	520.486372370771	565.260050916866	539.432581934465
41445_at	1003.83111819144	1081.78879345038	1002.50449559694	937.060643662645	1153.99449337772	1165.56412419306	1276.44992914803	1294.48243508297
41446_f_at	7781.65196032967	7989.12556479343	2078.65394802938	2298.64185959038	32413.4805973685	33648.3102188073	20938.039227624	27394.6618114636
41447_at	378.154613623629	425.281700170543	494.694888892096	524.384074706644	466.211844688787	488.817860276991	331.952318634087	329.618068403525
41448_at	414.724446694027	407.614422908752	479.70159628837	571.581930494823	516.686827799659	586.417713952219	753.097805523878	711.52898389329
41449_at	2057.15418392475	1627.1267452196	1317.31100583259	1438.52479828739	1745.06880611668	1338.10715497584	1434.51956565905	1353.76241667006
41450_at	1732.2053836311	1624.22826642941	1885.19633096876	1745.67909937558	1719.83706924063	1683.88423931335	1745.25675076335	2003.15014705582
41451_s_at	346.252046924842	352.459856265832	406.16536290266	430.50193884706	478.864624294168	540.043561117047	476.562629942649	455.923259909637
41452_at	1009.93827482575	899.053971095298	928.317617746235	838.239460622522	920.619068899396	866.259273641723	1035.80174249058	1090.59377288782
41453_at	967.248369600824	887.638548941711	1429.0327274214	1168.4214447634	1046.38916909894	939.732677193603	933.503166474123	1033.6898451029
41454_at	425.508130884686	442.438940992935	682.191550999117	720.259837951014	723.730558086119	828.903731567203	803.689276940635	764.405503289541
41455_at	318.349110498749	396.499365812246	333.969975424296	309.256543702746	266.108937701501	271.159016890494	300.346153188133	339.435229532905
41456_at	1503.35816275476	1548.8034415079	1326.46140128159	1233.30405838293	1412.21531945157	1323.85185304371	1284.13173796841	1418.89911146782
41457_at	645.461307664198	553.319352099461	545.841723335563	570.369253605964	325.556092850518	321.670325154493	307.898560233886	315.368988690532
41458_at	2263.66707322326	2442.64960776765	2670.81121412404	2373.40007091277	2250.47915372813	2212.41386816699	2236.41552691822	2350.89680391646
41459_at	361.646733010528	421.461430450452	367.481282232369	415.407170463263	368.281260980675	390.414165130825	414.194347291891	403.319682598694
41460_at	1076.29473808789	1333.25768906508	1223.80186984812	1117.17300272273	1236.45803269545	1220.3782346697	1237.90384822274	1220.01177638598
41461_at	331.936043822129	342.388803545678	444.822459377645	468.31647079769	374.559890335379	317.548972738193	306.948505405433	312.589189767879
41462_at	492.161692358326	457.598165601382	639.413478326284	650.141907840999	386.211846433056	394.68835149806	404.023987215903	397.422125177831
41463_at	1499.29442361468	1638.60377478845	1137.3253048656	1197.00386196849	422.061789037875	423.374522115039	500.494413195317	475.539102664004
41464_at	3394.69720346073	3689.61331313432	2624.23793643233	2747.89020914874	3221.73247484186	2941.27550277428	3465.67597323703	3762.79988654974
41465_at	891.68205123511	764.951170668395	985.071778277297	1117.61421542214	788.300271274845	846.792983840558	984.865648096084	776.123897251835
41466_s_at	1059.61770374954	753.899454502894	1052.10343263104	1362.86532508052	451.787537781996	469.665475252498	600.465389002528	493.384516747037
41467_at	794.990206947446	743.129589943547	766.81798010301	802.743065614031	849.356759198771	832.047700841786	1105.09546902874	974.936365753943
41468_at	379.095655379117	371.830418273087	345.63650446975	315.313320355203	397.810052268138	376.170639899721	415.918258712673	429.963366633688
41469_at	521.614741436406	447.294537838621	444.807314168872	392.463756885768	524.847851748893	464.998819059795	521.798245016218	516.717761785898
41470_at	326.364416140094	333.219501698974	673.345142844919	720.5660641455	371.785096004034	310.520863536839	330.581128633645	342.593454946156
41471_at	451.577979502473	441.602632670599	491.899285880077	498.073050719029	2948.44753692362	3298.36150815875	641.346091288322	614.709147969967
41472_at	399.094749981282	368.537494469594	406.992418051801	375.520226719557	431.056811384198	416.170778136392	430.087555057199	447.698658631994
41473_at	434.136238329516	444.908402646697	390.923840557808	395.399497183495	650.304085772821	714.393224852426	1095.7352832378	1097.29098400081
41474_at	837.166582966697	699.058798651267	1408.51216327255	1703.047258594	458.519989424598	472.702190062783	462.453148242201	467.769622480127
41475_at	770.929910982423	766.537571897201	739.184133000548	695.508846940748	956.365074778606	956.915490098981	985.537184986165	1023.6893930712
41476_at	818.085370202887	956.708893580929	765.955948428174	754.056600016734	565.840785576815	557.731195834516	663.728183518436	645.26693697167
41477_at	378.580636711014	389.482697882493	506.220407245015	510.534226601435	491.795958809463	525.836780333905	591.205842098202	592.276508990329
41478_at	523.659468060378	532.209695475241	1167.80209606138	1164.17916803329	552.801841458405	508.533405330475	509.366638362924	498.199827659269
41479_s_at	543.272338450451	553.269416379012	505.000749225213	498.432498107487	462.119933051352	468.273535982013	555.66647856123	526.19501054407
41480_at	395.769448337355	427.704109429416	372.628243759084	414.494893766532	348.752641692294	366.463082511917	385.104691422271	382.388675438633
41481_at	349.911153202359	360.809354901009	379.761775543857	361.518131656524	411.291297304022	399.345071902502	429.307571453547	465.070036957649
41482_at	1223.91712393251	1148.51019417177	1425.0232339541	1479.14466851882	1485.63195631783	1480.07599801613	1501.26358205919	1444.27330384415
41483_s_at	9225.04976098759	10295.8383404373	6412.19157621069	6234.10904351472	7726.89596223432	7783.42999743978	3520.96804480294	2879.54579601836
41484_r_at	7650.75285437033	8881.56549139233	7710.72647442728	6254.57843118039	6999.4662030473	7436.7012887177	5490.28804484335	7730.82403803427
41485_at	2812.62323675878	2466.3695495692	2399.97792942978	2670.29260460352	6123.99144222786	6868.07180816179	2851.62754032532	2489.61200534668
41486_at	391.714573237554	365.895472074741	366.534763858925	375.453936381468	425.785332483433	438.426702096082	458.238620065723	478.706533902961
41487_at	508.778769796411	475.016448086755	460.335442583469	518.526426313738	523.792090262272	488.151812541616	681.654536952182	575.47125130308
41488_at	452.703056199758	422.02664289684	496.26836376996	566.219437106061	532.402849947392	679.397414694215	512.654319111723	507.571051532883
41489_at	790.239209838759	979.953295662011	782.130713389579	747.179578096202	837.959171122255	900.198352900809	850.587418145334	829.967617722933
41490_at	853.297067732045	839.321051200469	950.591211174298	1081.76390345122	1528.68467756294	1555.2534893202	1435.79657730742	1598.00690088851
41491_s_at	1007.73609579545	879.88547421187	965.135985346651	1052.67893691119	963.419430772852	997.688523288375	1058.29299195277	951.452140080768
41492_r_at	2942.13779337343	2825.45668869996	2093.67246126501	2090.23361608205	2860.3792605094	2674.31132864409	2737.19057252213	2859.55248512389
41493_at	446.388498166365	405.761646490864	427.411283886081	402.707149190516	499.044942628637	486.547899837324	494.545674684586	477.677050876758
41494_at	651.968927051125	745.275643519619	563.841888426758	545.115157236581	630.830245297683	569.964099730456	603.251089493012	616.739179611976
41495_at	316.132997462127	390.597728716661	376.334820039852	416.486218852974	325.988594921225	396.312939828244	371.53340342282	335.322249418838
41496_at	548.056565123696	441.327318879467	441.583012107078	408.866742844867	515.060192479622	438.510390528833	487.910682144693	491.440056589965
41497_at	882.691056443623	823.815395603334	879.855063049337	862.015030932061	963.828583641491	950.178595486194	1205.5477700068	1165.49322018608
41498_at	8719.11829225331	10873.5458380874	4873.65480040487	5119.62045142459	1004.3059657662	1071.71392987497	1180.52465932545	1158.08247642147
41499_at	1030.72339760066	963.536513932106	1339.47752980096	1136.40709814366	808.194078146806	823.782435869557	867.785181753248	917.038584834337
415_at	576.975940167299	612.243423442824	564.519582737482	604.444122189773	600.001016110706	606.133664614909	681.741339404644	655.549393467958
41500_at	1135.60981345468	1163.24896093683	1498.58817906204	1444.64476610049	1690.67420408765	1564.51749843976	1662.10748600736	1685.1738979844
41501_at	765.966225670333	771.304387503761	773.023179670356	761.008496138929	873.728704359898	842.246167086848	957.926162907143	1058.1491157518
41502_at	429.650888352005	414.327560379314	359.927915862036	359.225050806802	457.0020099527	358.465711952306	434.394643011076	445.132205122692
41503_at	588.479519188819	656.304924235258	612.947037654814	637.846007984883	532.154848380107	573.396434077148	553.715842966128	492.618103071168
41504_s_at	1928.97316018841	1928.45252783585	2810.15219447694	3071.51627325204	1079.1650113291	1160.46157411084	1281.26659645109	880.826823577318
41505_r_at	467.355468878126	607.052772622757	534.656340158017	603.702858425336	482.223315441187	578.117215233613	611.677479505586	562.907684780783
41506_at	820.321810080235	697.968820889809	695.871689712743	651.070882388003	704.527651852116	621.21514214309	625.756188985694	646.014679727866
41507_at	928.960661195626	860.009592436001	931.591071585872	862.484220037156	1027.71684363426	982.910422602486	1134.31237751439	1231.29918802992
41508_at	863.562819541263	923.344551248761	899.632781682277	730.661720011572	2068.88216571793	2289.47199004352	685.50008378482	740.595556332245
41509_at	259.665767244644	291.214394266914	293.824572673585	272.691824515669	287.015241763086	279.058909744308	310.407480273565	281.644255224146
41510_s_at	845.525828489913	826.704171037281	881.995706630848	964.114365565796	726.86106430747	726.996852950466	699.113919910974	678.002467076533
41511_at	626.097520707034	626.714968009476	700.151720706709	761.644000573872	878.175579894748	800.49254051398	681.291870463336	753.392172880586
41512_at	507.098391852622	496.575902086868	513.257844617819	488.771346340736	566.154529527355	549.862011370757	452.562033009525	484.559926616473
41513_s_at	699.593531688689	671.67566345724	651.301865260742	618.061378772814	763.302131372048	697.507784770646	732.148754220314	712.275583535476
41514_s_at	1572.69175453403	1308.69692540506	1371.65914692386	1338.01356063471	1255.51542781458	1219.25172770954	1129.7145022165	1247.31032977213
41515_at	667.894796848886	738.120674470387	585.672956715064	587.605809860572	658.857413320207	644.741241631349	665.980391018536	651.48578700976
41516_at	710.37434154068	609.746956655999	683.599975284375	683.927833272408	773.99237647399	756.17079258895	767.053384306183	766.926529691277
41517_g_at	894.144766848326	945.506067162399	809.724978606799	755.013398266334	899.842745082403	900.877820315033	879.953756466192	906.315730123041
41518_at	449.637802123218	444.49635340598	434.803166337613	400.333315786149	476.455439829638	451.555884424112	553.33551596635	556.164697793499
41519_at	637.368583431765	551.881748002612	590.368552197914	606.65791129447	651.294324142777	616.62596376134	640.111703589385	654.02558333881
41520_at	574.029904646501	549.492805163321	557.397975616993	539.081767056725	637.009418798144	600.446186659649	687.54170888362	664.815036305802
41521_at	870.317150810995	852.554072843404	877.369033364353	864.55396475439	882.192024164438	850.074576199068	925.615894152383	918.937906203593
41522_at	864.09285983614	979.343678901877	784.022778898627	763.343359781002	1001.05515376021	910.429407654759	1079.87415745787	1118.9398086514
41523_at	429.814612035472	406.582781918741	410.760202314874	394.37838284157	596.189811918675	640.177332050915	610.907889217766	535.183387245726
41524_at	706.497794195389	696.504984098049	512.068015542812	533.448579119304	539.686486746665	555.262866362284	459.880575927928	422.286163491161
41525_at	1012.69949996781	1112.1793497593	1636.5119008833	1492.66231435965	1338.43112635578	1339.49291216602	1125.53861598885	1322.7058986944
41526_at	1891.66777648888	1859.08792209445	2179.78915732959	2306.83422043497	2217.86726940359	2213.84317344156	2321.14404283218	2378.17958424342
41527_f_at	447.07496940601	402.9898008941	369.483489643212	341.333900539063	386.978948195417	315.972869025873	357.265481485787	338.661785259881
41528_at	1821.56840735653	1690.31736624508	1931.36950672142	1731.69493615817	1550.46220717967	1567.59935448924	1106.82714946767	1224.04518565738
41529_g_at	2085.28524245342	1902.80298833132	1600.49688902673	1787.29316847267	545.904222258688	682.815231886751	516.332392472087	449.245411336138
41530_at	881.459250966163	848.642163586357	698.444296035414	714.449745018315	2031.50231532961	2267.37298449568	2940.34031341234	2504.25861640339
41531_at	725.900392278397	643.730516806608	882.741211671033	1037.26348486198	1011.06127907135	1080.09174474726	1080.774036376	1007.68881367885
41532_at	1481.5667456979	1554.09782169276	1465.68762121005	1493.221385106	1377.10038178517	1455.04249230401	1489.30854554304	1558.43030494458
41533_at	877.960139536022	922.008037977104	1439.73564733329	1576.41598402442	412.348390104619	395.189919155524	527.577442457176	459.276776078608
41534_at	475.416070783364	483.174883158631	459.11649814788	468.053749728065	486.253435408698	478.278296012387	531.306800653869	530.612746100899
41535_at	2431.12511065743	2167.0893117124	1897.71945958891	1921.16290099443	753.905910025506	879.252068629385	849.92413141349	811.298929948462
41536_at	368.779847459778	371.521750775329	476.27000737818	544.562002470387	308.795538384539	302.164307561519	359.628494605918	364.905324607309
41537_r_at	5451.44450381624	2870.71397902366	4177.36746915811	2990.34732427861	3941.03536300068	3222.67146738682	2708.38315431779	3944.38027592304
41538_r_at	1716.64031855316	873.086610497306	898.949944122184	754.334386496364	896.310544170918	725.81613036507	995.937934902545	952.426964383592
41539_at	1480.10851996662	1752.84861012799	1450.72683425696	1246.49303550351	1091.83357844554	1073.76419111791	1126.44573182012	1292.19929083877
41540_at	1274.62975041891	1271.23547980397	647.216806549399	695.084838336457	597.938868032617	605.142210626809	687.812785501084	659.326657664224
41541_at	652.119554239206	660.46045306231	660.19767159609	665.701404781817	750.165882456887	726.126960922018	741.342582498124	694.171241972368
41542_at	1243.5597599816	1180.81918588816	1647.19833988393	1966.71978085515	1081.80567968588	1569.07331392258	417.931769907617	360.994307023749
41543_at	1201.740007369	1019.12354508981	1397.57823091994	1270.41087695622	1215.40469557323	1064.13280110058	1172.34569511002	1215.14412770874
41544_at	1517.45379785325	1453.00547517242	1929.16216623307	1941.12789586829	1225.29874732944	1249.93349435114	1050.83912086215	1155.72085857964
41545_at	1088.5121785771	985.373633108034	1087.95096368701	1000.88373807334	1028.60833048069	985.32406285516	1055.37933924997	1030.97167840884
41546_at	979.633434989117	808.085733420624	822.693474867596	700.791278530139	877.201098669687	751.999526581686	941.157267297396	934.965655634015
41547_at	545.634336726679	511.860232074685	733.03518802464	741.850486265955	490.059435575196	503.55462764876	363.259513789985	391.619128126188
41548_at	393.03663753032	365.469717163277	388.925415573441	330.712423718301	397.005709328857	346.673840365554	364.057600273129	384.548394649807
41549_s_at	1918.97369199865	1193.12923553526	2188.15883416064	2229.62087443371	617.773668413068	569.450856472238	454.893467119673	486.6578787136
41550_at	563.699363755373	542.848439341252	578.454307056496	562.796414968722	521.341610400961	504.674707832561	555.554910762285	581.000418910938
41551_at	963.369263454405	950.549832127362	784.82337570658	818.778198574144	1137.07882258698	1189.4351903169	1511.0494364382	1220.6328834196
41552_g_at	778.509299062811	933.903547490034	643.258568860086	667.48356277271	925.313483159019	1075.326277906	1195.02141999527	1093.57370099731
41553_at	593.04826624153	573.319696786663	665.691767426075	603.757565603006	675.380566380083	655.975034661197	788.346480005897	875.70821259776
41554_at	420.903768630018	424.757109251129	661.445246078941	669.571854519148	484.757124841411	521.239517362631	442.087787657942	474.173014316802
41555_at	893.899324968257	861.267925919396	872.50511580169	896.361504353059	862.743881833664	831.743589077415	937.055439231902	898.030783548798
41556_s_at	423.680411653402	451.252120621929	407.473134197594	432.844180770359	361.306164673269	342.421115422458	388.932237120439	389.501649668875
41557_at	434.56909929834	396.385209260958	551.772656757227	548.912169916785	431.001591581943	351.378101023415	343.518708734772	333.65259555906
41558_s_at	818.801317571244	875.79450148288	813.181960922224	753.873152365834	1089.50248328337	1074.6647170699	951.533920690117	930.043780135367
41559_at	1210.08024128345	1252.37720621804	928.674065865799	1047.26525204545	785.070040655821	689.507425922431	697.501298865996	732.834566094473
41560_at	493.368320478487	499.741289904593	446.935682456224	459.213133322017	493.792557927313	511.889638713474	554.976812915694	554.067806816846
41561_s_at	1012.90830686084	913.552561491947	1103.86364349497	1346.81846680239	935.226674783483	1043.96625583991	974.677040471776	884.635825318594
41562_at	615.940997284495	598.571669492529	921.946521045443	1064.81752463937	340.935147683607	383.936337910225	370.982578943458	367.100110834669
41563_at	312.64885576394	314.891167350842	330.779728421196	290.049543374511	359.103561281992	303.43066282856	345.927684771144	410.452786446323
41564_at	389.903240501838	371.905613249652	337.234562387778	341.748612929768	383.455489612372	373.495218240242	445.808620542923	410.130053705379
41565_at	1193.33743145009	1260.73958278295	1294.11785174505	1145.51932285072	1546.41748083104	1462.16834046573	1370.41400622567	1392.08177197633
41566_at	917.186487339188	966.864143892819	1003.10792543252	940.6940322008	1097.50626735544	983.876375465694	1225.98001821026	1247.99409991756
41567_at	416.07622543418	392.569382860206	439.440068783722	407.964938965174	505.207511005553	521.612132171704	486.770618830841	534.942821062566
41568_at	597.137030529311	581.791826779241	638.1566338756	595.973692613188	689.915305482299	680.98217238402	688.940989504316	773.273584085067
41569_at	785.149236307389	781.56858437231	1025.84627073787	1063.96056189268	931.461216282106	1000.77725859399	612.309246678888	599.068700878585
41570_at	435.35170417803	454.061947328509	463.128735327802	467.313711421669	468.996547267157	489.659515286024	637.645309467494	552.428524575874
41571_at	374.959601779513	382.373433659752	462.321261851432	420.432763441369	448.398216590638	422.706718722026	398.997394021264	409.834667799776
41572_r_at	239.598926012653	279.856388177767	244.872182831271	264.493583642488	244.688776312119	267.289193179772	256.519288783045	241.543291702409
41573_at	466.91002042853	434.980608306134	756.349668940964	958.490166835569	387.617961352483	435.014668198054	346.714934769152	303.882547753519
41574_at	277.809046142368	289.717498869945	311.108535009267	330.378276142678	263.01029822402	278.212629404688	274.448086152931	268.668906257462
41575_at	540.347442751536	509.018940558646	565.066222952495	539.30119386042	614.228208022242	592.232184315412	606.195708975452	598.258681912239
41576_at	837.67152941144	819.618647142611	977.080531628689	826.169913117574	882.228676395298	880.39585301756	992.699964380936	1211.77138520079
41577_at	1488.58975337315	1759.80834907634	618.835667454968	629.410691108287	555.462233092476	560.547707160524	627.001981341824	561.008410049649
41578_at	295.658812964584	283.153412638529	254.718350033935	229.924040415501	294.957892326524	252.258134749775	305.173411061832	310.483933946927
41579_s_at	466.643446173002	447.960024397628	651.193721319141	749.062952151918	347.39873407222	334.487658975403	309.283592287749	302.101080031206
41580_at	423.662940687223	410.096580463507	440.464523869218	413.518202026863	465.935141814963	454.398049336891	472.748377826188	513.689621104645
41581_at	418.698767053652	382.291069256077	385.075811731595	363.222385701085	426.296296089653	405.396349707885	401.709752618813	396.554121043692
41582_at	355.630634708597	319.329143628923	330.610656840241	335.211561531256	362.309271582578	360.039575581969	360.400478494655	421.119025309004
41583_at	816.567202600923	741.250536081111	907.264212974928	929.121247893488	1031.89330112669	1144.6237236563	924.418486737493	999.831386316751
41584_at	1817.05035710085	1793.62953045853	1814.96375805968	1675.79884851624	1387.05846439889	1316.83396453467	1360.19792298597	1470.25337360737
41585_at	529.149004860315	506.943347668144	848.042587428912	938.915300330708	393.237741384332	390.070493727089	403.957009827515	417.972297894593
41586_at	575.3832642094	520.25843719536	641.909500139755	595.260823535428	672.000637899407	697.712872056726	668.102258823695	722.676808605141
41587_g_at	622.060429387332	507.29244904539	628.60093493175	621.289979241957	741.17551961076	707.492628192923	721.85191411737	775.792322017203
41588_at	791.152501329652	948.304674514112	587.583097280735	651.394630499749	693.169587661957	759.946140884887	887.07176635803	728.386328910929
41589_at	1913.00530260752	2406.1642576151	1854.35376812915	2058.91756131834	612.140953344433	575.707021483321	512.062550566638	648.985901859548
41590_at	914.471731615411	961.618504303636	722.287744923503	760.576460251321	900.140747662441	834.292335999507	839.126390885609	908.002034323437
41591_at	1340.36029716764	1590.23166151432	1804.16831145514	1578.35611543409	1506.88115158338	1463.6377973353	1971.86261046119	1954.78570188529
41592_at	1737.49826587751	2069.29299542381	1925.17654502145	1871.36399039717	2337.73883703144	2334.70365102986	1427.30289772011	1539.67304207682
